tiempo,morado,rojo,naranja,amarillo,verde
132.00,0,0,67,68,67
132.00,0,0,70,105,79
132.00,0,0,80,97,80
132.00,0,0,48,96,73
133.00,0,0,82,113,80
133.00,0,47,49,85,67
133.00,0,0,76,80,84
133.00,0,0,83,80,77
133.00,0,162,35,94,80
133.00,961,648,87,119,85
134.00,0,0,33,80,64
134.00,0,0,64,160,84
134.00,291,208,76,85,64
134.00,1565,1236,98,139,80
134.00,768,607,65,97,69
134.00,1393,681,49,142,78
135.00,0,0,35,81,44
135.00,0,0,93,144,81
135.00,0,0,50,107,44
135.00,202,0,57,125,98
135.00,0,0,45,142,92
136.00,0,0,76,80,75
136.00,0,0,92,136,96
136.00,533,32,53,112,69
136.00,0,0,112,117,101
136.00,0,0,82,128,74
136.00,61,0,61,98,82
137.00,0,0,96,123,107
137.00,301,17,93,154,116
137.00,0,0,86,97,99
137.00,187,0,95,131,78
137.00,39,0,54,112,81
138.00,0,0,0,775,0
138.00,304,16,0,0,0
138.00,0,0,0,0,0
138.00,0,0,0,0,0
138.00,118,0,0,0,0
139.00,13,0,0,0,0
139.00,0,0,0,0,0
139.00,0,0,0,0,0
139.00,240,17,0,0,0
139.00,0,0,0,0,0
139.00,0,0,0,0,0
140.00,269,17,0,0,0
140.00,0,0,0,0,0
140.00,203,0,0,0,0
140.00,0,0,0,0,0
140.00,0,0,0,0,0
141.00,264,3,0,0,0
141.00,0,0,0,0,0
141.00,176,5,0,0,0
141.00,250,15,0,0,0
141.00,0,0,0,0,0
142.00,6,0,0,59,0
142.00,0,0,0,78,0
142.00,106,0,0,0,0
143.00,219,1,0,0,0
143.00,0,0,0,0,0
143.00,192,0,0,0,0
143.00,0,0,0,0,0
143.00,10,0,0,0,0
144.00,195,0,0,0,0
144.00,0,0,0,0,0
144.00,268,25,0,0,0
144.00,0,0,0,0,0
144.00,0,0,0,0,0
145.00,216,2,0,0,0
145.00,0,0,0,0,0
145.00,271,31,0,0,0
145.00,0,0,0,0,0
145.00,223,0,0,0,0
146.00,0,0,0,0,0
146.00,320,48,0,7,0
146.00,0,0,0,0,0
146.00,16,0,0,0,0
146.00,154,0,18,0,0
146.00,0,0,35,0,0
147.00,325,45,0,0,0
147.00,64,0,0,0,0
147.00,0,0,0,0,0
147.00,373,42,0,0,0
147.00,0,0,0,0,0
148.00,17,0,0,0,0
148.00,144,0,16,0,0
148.00,0,0,0,0,0
148.00,368,48,0,0,0
148.00,0,0,0,0,0
149.00,0,0,0,0,0
149.00,0,0,0,0,0
149.00,0,0,0,0,0
149.00,0,0,0,0,0
149.00,0,0,0,0,0
150.00,0,0,0,0,0
150.00,0,0,0,0,0
150.00,56,0,0,0,0
150.00,109,0,0,0,0
150.00,122,0,0,0,0
151.00,112,0,0,0,0
151.00,87,0,0,0,0
151.00,64,0,0,0,0
151.00,65,0,0,0,0
151.00,35,0,0,0,0
152.00,33,0,0,0,0
152.00,23,0,0,0,0
152.00,215,0,0,0,0
152.00,181,0,0,0,0
152.00,171,0,0,0,0
153.00,242,0,0,0,0
153.00,288,13,0,0,0
153.00,301,42,49,91,23
153.00,0,0,50,80,55
153.00,0,0,73,118,86
154.00,0,0,70,109,82
154.00,6,0,68,95,81
154.00,11,0,74,108,80
154.00,121,0,54,112,65
154.00,0,0,61,111,83
155.00,0,0,66,105,70
155.00,253,6,22,99,55
155.00,211,14,42,102,57
155.00,276,1,60,116,64
156.00,304,30,48,100,70
156.00,304,46,52,102,93
156.00,373,42,47,157,80
156.00,260,39,61,124,91
156.00,354,45,64,118,90
156.00,383,51,64,113,96
157.00,0,0,75,159,110
157.00,0,0,102,155,94
157.00,0,0,91,137,103
157.00,0,0,107,143,109
157.00,30,0,64,113,80
157.00,211,0,47,89,54
157.00,214,0,60,85,70
158.00,0,0,87,120,97
158.00,246,13,112,132,109
158.00,0,0,90,128,94
158.00,0,0,28,48,58
158.00,386,59,95,141,90
158.00,0,0,114,165,112
159.00,139,0,80,150,87
159.00,126,0,59,112,73
159.00,97,0,61,80,67
159.00,0,0,60,97,86
159.00,364,59,89,147,112
159.00,386,79,83,147,114
159.00,733,742,108,155,132
160.00,0,0,103,175,96
160.00,0,212,74,110,76
160.00,1232,1041,83,112,102
160.00,0,0,84,131,114
160.00,167,0,99,128,86
160.00,61,0,69,93,75
161.00,0,0,39,98,61
161.00,362,36,71,145,97
161.00,0,0,112,144,95
161.00,111,0,48,82,55
161.00,190,0,78,88,71
161.00,0,0,80,98,99
162.00,304,9,70,123,98
162.00,0,0,101,112,91
162.00,15,0,79,102,80
162.00,0,0,69,109,70
162.00,345,48,90,128,80
162.00,112,0,80,97,89
163.00,0,0,36,99,50
163.00,0,0,70,138,93
163.00,41,0,62,80,53
163.00,307,47,79,153,91
163.00,29,0,38,93,63
163.00,0,0,69,97,66
164.00,17,0,35,105,51
164.00,0,0,67,124,79
164.00,0,0,71,142,80
164.00,0,0,27,74,58
164.00,0,0,58,115,101
164.00,32,0,53,101,68
165.00,295,41,60,97,90
165.00,0,0,89,95,93
165.00,323,33,54,114,83
166.00,156,0,44,78,64
166.00,126,0,34,69,57
166.00,0,0,48,133,85
166.00,16,0,69,111,81
166.00,264,22,69,98,73
166.00,159,0,75,134,97
167.00,0,0,35,60,50
167.00,0,0,87,130,97
167.00,43,0,69,102,69
167.00,314,32,70,164,88
167.00,89,0,39,111,64
167.00,0,0,51,84,64
168.00,0,0,0,0,0
168.00,64,0,0,28,0
168.00,0,0,0,2,0
168.00,0,0,0,0,0
168.00,198,0,0,0,0
168.00,256,6,0,0,0
169.00,0,0,0,0,0
169.00,243,16,0,0,0
169.00,174,0,0,0,0
169.00,0,0,0,0,0
169.00,0,0,0,0,0
169.00,33,0,0,0,0
170.00,313,23,0,0,0
170.00,343,46,0,0,0
170.00,80,0,342,0,0
170.00,0,0,288,0,0
170.00,0,0,0,54,0
171.00,17,0,0,19,0
171.00,0,0,0,48,0
171.00,0,0,0,77,0
171.00,208,1,0,58,0
171.00,243,3,58,16,60
171.00,0,0,27,65,49
172.00,0,0,27,112,74
172.00,16,0,48,98,63
172.00,294,16,48,80,60
172.00,22,0,53,78,64
172.00,0,0,48,106,76
172.00,0,0,32,64,55
173.00,173,0,64,98,80
173.00,323,38,80,101,71
173.00,0,0,50,91,57
173.00,90,0,25,53,45
173.00,0,0,67,131,83
174.00,337,28,97,89,1162
174.00,0,0,58,65,258
174.00,128,0,314,80,0
174.00,1,0,0,0,0
174.00,0,0,0,0,0
174.00,197,0,0,0,0
175.00,0,0,5,71,0
175.00,284,19,303,909,0
175.00,0,0,1286,365,0
175.00,64,0,87,431,0
175.00,130,0,61,176,78
176.00,0,0,64,99,80
176.00,347,37,64,73,75
176.00,0,0,23,64,57
176.00,59,0,48,59,65
177.00,0,0,25,98,52
177.00,248,229,29,80,39
177.00,0,0,14,68,27
177.00,0,2,39,84,11
178.00,339,567,37,109,14
178.00,0,0,0,25,0
178.00,360,752,7,0,0
178.00,0,0,0,0,0
178.00,144,271,0,0,0
179.00,380,590,0,0,0
179.00,0,0,0,0,0
179.00,138,314,0,0,0
179.00,0,0,0,0,0
179.00,339,576,0,0,0
180.00,0,0,0,0,0
180.00,275,705,0,0,0
180.00,0,18,0,0,0
180.00,0,67,0,0,0
180.00,337,607,0,0,0
180.00,0,0,0,0,0
181.00,423,960,0,0,0
181.00,0,0,0,0,0
181.00,35,0,0,30,0
181.00,129,0,0,89,0
181.00,413,0,0,38,0
182.00,0,0,0,57,0
182.00,126,0,0,0,0
182.00,71,0,27,23,15
182.00,0,0,64,69,54
182.00,309,27,73,109,48
183.00,0,61,90,125,41
183.00,240,144,73,98,67
183.00,0,119,69,80,77
183.00,35,150,68,111,93
183.00,211,130,51,129,48
184.00,0,0,0,0,0
184.00,207,0,0,0,0
184.00,0,0,0,0,0
184.00,0,0,0,0,0
184.00,0,0,0,0,0
184.00,90,0,0,0,0
185.00,74,0,0,0,0
185.00,73,0,0,0,0
185.00,105,0,0,0,0
185.00,177,0,0,0,0
185.00,119,0,0,0,0
186.00,201,0,0,0,0
186.00,91,0,0,0,0
186.00,183,0,0,0,0
186.00,206,0,0,0,0
186.00,217,0,0,0,0
187.00,277,0,0,0,0
187.00,264,0,0,0,0
187.00,304,0,0,0,0
187.00,332,0,0,0,0
187.00,302,0,0,0,0
188.00,0,0,0,0,0
188.00,0,0,0,0,0
188.00,99,0,0,0,0
188.00,89,0,0,0,0
188.00,143,0,0,0,0
189.00,117,0,0,0,0
189.00,208,0,0,0,0
190.00,221,0,0,0,0
190.00,0,0,0,0,0
190.00,0,0,0,0,0
190.00,0,0,0,0,0
190.00,0,0,0,0,0
191.00,0,0,0,0,0
191.00,0,0,0,0,0
191.00,0,0,0,0,0
191.00,0,0,0,0,0
191.00,0,0,0,0,0
192.00,0,0,0,0,0
192.00,0,0,0,0,0
192.00,0,0,0,0,0
192.00,0,0,0,0,0
192.00,0,0,0,0,0
192.00,158,0,0,0,0
193.00,209,0,0,0,0
193.00,131,0,0,0,0
193.00,87,0,0,0,0
193.00,80,0,0,0,0
193.00,132,0,0,0,0
193.00,71,0,0,0,0
193.00,0,0,0,0,0
194.00,220,0,0,0,0
194.00,0,0,0,0,0
194.00,0,0,0,0,0
194.00,0,0,0,0,0
194.00,107,0,0,0,0
194.00,216,0,0,0,0
195.00,0,0,0,0,0
195.00,0,0,0,0,0
195.00,0,0,0,0,0
195.00,293,0,0,0,0
195.00,214,0,0,0,0
195.00,0,0,0,0,0
195.00,57,0,0,0,0
196.00,111,0,0,0,0
196.00,0,0,0,0,0
196.00,197,0,0,0,0
196.00,0,0,0,0,0
196.00,0,0,0,0,0
196.00,289,0,0,0,0
197.00,222,0,0,0,0
197.00,304,0,0,0,0
197.00,0,0,0,0,0
197.00,60,0,0,0,0
197.00,80,0,0,0,0
197.00,132,0,0,0,0
198.00,110,0,0,0,0
198.00,0,0,0,0,0
198.00,274,0,0,0,0
198.00,0,0,0,0,0
198.00,0,0,0,0,0
198.00,240,0,0,0,0
199.00,0,0,0,0,0
199.00,43,0,0,0,0
199.00,0,0,0,0,0
199.00,242,0,0,0,0
199.00,267,0,0,0,0
199.00,0,0,0,0,0
199.00,42,0,0,0,0
200.00,0,186,105,160,112
200.00,0,145,70,107,75
200.00,208,146,52,106,71
201.00,0,157,50,107,90
201.00,144,163,83,121,86
201.00,35,135,48,73,62
201.00,0,112,46,80,59
201.00,277,163,37,112,76
201.00,0,148,80,141,90
202.00,92,147,67,102,78
202.00,123,114,46,65,55
202.00,0,146,35,100,66
202.00,0,132,48,91,75
202.00,0,137,86,102,81
202.00,247,154,52,85,86
203.00,0,134,67,102,70
203.00,0,101,45,64,46
203.00,274,114,58,65,65
203.00,289,0,0,0,0
203.00,258,0,0,0,0
203.00,64,0,0,0,0
203.00,0,0,0,0,0
204.00,0,0,0,0,0
204.00,106,0,0,0,0
204.00,262,0,0,2,0
204.00,53,0,0,59,0
204.00,0,0,16,100,0
205.00,0,0,0,95,0
205.00,176,78,21,49,0
205.00,197,135,75,94,74
205.00,0,119,59,125,70
205.00,263,117,32,74,55
205.00,180,144,65,79,66
206.00,0,90,9,80,32
206.00,267,112,44,99,45
206.00,112,116,16,87,63
206.00,0,99,5,60,37
206.00,0,135,73,102,58
206.00,87,105,29,80,46
207.00,304,115,61,134,76
207.00,63,103,50,68,51
207.00,0,106,26,85,48
207.00,0,109,49,117,64
207.00,160,82,14,61,20
207.00,258,128,36,107,64
208.00,15,103,47,103,54
208.00,250,103,30,80,48
208.00,194,129,107,136,77
208.00,0,81,33,66,38
208.00,0,144,67,116,86
208.00,101,93,30,82,48
209.00,306,129,83,81,80
209.00,60,123,50,95,55
209.00,0,94,41,78,48
209.00,65,112,50,114,55
209.00,0,105,43,63,25
209.00,16,91,19,58,18
210.00,0,31,35,99,5
210.00,439,0,26,92,0
210.00,0,11,0,112,0
210.00,91,12,0,50,0
210.00,0,36,21,77,6
211.00,0,0,0,39,0
211.00,0,101,17,47,1
211.00,160,151,42,99,83
212.00,285,116,46,79,52
212.00,7,112,67,80,53
212.00,0,144,43,96,72
212.00,0,103,18,80,33
212.00,71,131,51,95,59
213.00,310,115,37,96,55
213.00,90,94,47,67,48
213.00,0,151,70,91,65
213.00,0,129,29,120,64
213.00,0,112,41,80,51
213.00,0,123,39,83,61
214.00,0,101,61,91,50
214.00,186,92,37,80,37
214.00,13,109,47,80,48
214.00,0,112,49,107,62
214.00,172,138,64,124,67
215.00,0,144,33,102,61
215.00,247,114,59,73,51
215.00,0,128,12,49,39
215.00,54,117,29,82,48
215.00,118,141,42,75,68
216.00,0,144,32,119,82
216.00,273,156,51,115,85
216.00,0,123,29,68,55
216.00,102,112,31,65,49
216.00,10,118,63,77,50
216.00,219,155,78,81,68
217.00,220,112,14,61,46
217.00,0,112,30,53,46
217.00,0,135,48,77,60
217.00,151,144,71,139,71
217.00,0,134,61,80,69
218.00,295,143,37,90,57
218.00,0,107,19,48,55
218.00,84,107,29,82,49
218.00,87,134,35,85,54
218.00,1,131,67,100,79
219.00,195,149,64,101,75
219.00,0,142,48,112,74
219.00,235,117,19,101,48
219.00,0,113,29,64,57
219.00,10,129,34,77,64
220.00,0,161,52,109,83
220.00,0,114,35,42,50
220.00,91,112,30,66,54
220.00,97,123,21,48,48
220.00,140,119,43,71,53
220.00,188,112,15,103,49
221.00,258,126,75,68,62
221.00,182,113,58,90,48
221.00,209,139,38,73,59
221.00,208,139,25,109,68
221.00,327,151,41,101,68
222.00,435,156,76,115,80
222.00,378,177,56,101,80
222.00,369,154,70,119,80
222.00,385,162,65,112,78
222.00,366,165,32,91,83
223.00,0,133,41,100,63
223.00,197,147,63,99,75
224.00,213,134,26,81,62
224.00,42,121,47,64,52
224.00,0,144,42,107,71
224.00,249,161,65,96,89
224.00,234,160,86,83,81
225.00,232,148,67,105,80
225.00,208,152,80,112,80
225.00,223,151,67,97,76
225.00,153,141,52,93,65
225.00,118,146,31,74,64
226.00,118,151,53,82,64
226.00,69,134,44,58,51
226.00,165,116,2,77,49
226.00,209,117,36,84,46
226.00,0,112,37,66,39
227.00,17,128,49,64,58
227.00,0,133,30,76,50
227.00,1,129,39,48,52
227.00,23,124,38,78,51
227.00,50,127,50,70,48
227.00,75,115,28,70,50
227.00,66,118,9,48,48
228.00,100,112,27,71,52
228.00,0,127,26,80,55
228.00,352,171,57,80,89
228.00,0,163,62,95,75
228.00,63,117,33,48,53
228.00,169,112,47,74,42
229.00,208,109,16,54,43
229.00,0,149,48,101,75
229.00,223,173,44,79,81
229.00,219,159,82,99,76
229.00,9,151,25,90,60
229.00,0,144,51,82,59
230.00,0,96,21,61,49
230.00,359,135,51,103,64
230.00,0,176,95,117,81
230.00,200,144,59,91,68
230.00,42,123,43,80,48
230.00,0,113,28,77,49
230.00,354,144,54,84,67
231.00,0,138,53,94,69
231.00,128,133,34,80,58
231.00,106,112,0,51,39
231.00,0,127,34,63,56
231.00,322,146,80,73,68
231.00,0,135,64,77,63
232.00,74,119,25,59,45
232.00,239,124,33,65,53
232.00,0,144,64,74,78
232.00,0,144,48,0,21
232.00,0,0,0,0,0
232.00,0,0,0,0,0
233.00,283,0,0,0,0
233.00,366,0,0,0,0
233.00,304,0,0,0,0
233.00,0,0,0,0,0
233.00,5,0,0,0,0
233.00,49,0,0,0,0
234.00,0,0,0,0,0
234.00,16,0,0,0,0
234.00,318,0,0,0,0
235.00,0,0,0,0,0
235.00,101,0,14,48,0
235.00,96,98,28,79,37
235.00,0,112,27,101,49
235.00,611,162,98,93,66
235.00,0,130,48,77,50
236.00,12,101,41,81,37
236.00,249,128,31,59,45
236.00,0,135,75,102,67
236.00,246,144,56,81,62
236.00,0,123,32,80,49
236.00,0,112,84,51,56
236.00,359,138,57,99,50
237.00,0,146,52,112,62
237.00,140,130,33,80,34
237.00,0,90,31,70,41
237.00,369,126,81,123,58
237.00,28,87,52,80,33
237.00,0,130,28,100,50
238.00,0,113,80,110,59
238.00,176,101,3,67,27
238.00,272,118,90,90,49
238.00,326,112,66,65,48
238.00,259,136,52,81,49
239.00,0,106,7,51,26
239.00,294,149,31,95,64
239.00,130,119,64,81,63
239.00,0,101,71,114,59
239.00,342,130,87,119,90
239.00,111,107,55,62,48
240.00,0,115,50,107,68
240.00,0,113,71,108,71
240.00,31,103,62,94,49
240.00,0,136,81,113,87
240.00,0,115,75,95,64
240.00,283,110,63,113,64
241.00,169,117,111,117,75
241.00,0,82,39,78,44
241.00,0,123,65,130,86
241.00,66,78,49,98,42
241.00,0,109,44,107,65
241.00,0,115,45,101,74
242.00,138,80,62,77,44
242.00,240,114,64,122,74
242.00,5,80,29,74,42
242.00,0,112,47,117,62
242.00,0,81,48,80,41
242.00,288,57,15,92,38
243.00,222,66,67,80,48
243.00,368,65,47,119,54
243.00,0,48,35,37,17
243.00,47,49,0,41,10
243.00,159,70,20,71,32
243.00,0,67,87,92,45
244.00,365,79,58,80,46
244.00,279,89,41,80,48
244.00,161,10,14,57,2
244.00,47,29,11,47,0
244.00,0,59,35,112,35
245.00,315,97,58,91,34
245.00,0,115,51,82,39
246.00,49,111,48,80,55
246.00,37,107,64,90,55
246.00,0,148,75,142,84
246.00,0,108,70,100,49
246.00,158,128,42,98,54
246.00,336,136,75,123,75
247.00,192,94,34,21,39
247.00,0,135,55,94,61
247.00,0,102,64,125,64
247.00,16,101,31,60,35
247.00,0,95,80,98,61
248.00,223,128,75,61,64
248.00,0,144,94,127,88
248.00,336,111,67,85,64
248.00,0,95,33,64,43
248.00,75,95,37,44,46
249.00,139,114,33,108,61
249.00,0,143,90,128,77
249.00,320,141,112,122,80
249.00,0,128,51,80,67
249.00,175,106,34,58,43
249.00,42,103,45,53,48
250.00,0,114,80,97,55
250.00,228,130,64,105,64
250.00,0,130,91,90,66
250.00,279,122,64,85,59
250.00,0,96,37,48,37
251.00,64,90,27,77,48
251.00,144,112,22,64,41
251.00,0,121,53,89,62
251.00,365,139,65,144,78
251.00,0,128,64,76,63
252.00,91,106,41,48,23
252.00,44,112,28,64,49
252.00,0,142,66,61,64
252.00,300,177,82,102,95
252.00,0,147,69,79,69
253.00,287,130,77,105,64
253.00,0,98,31,71,26
253.00,60,107,59,99,48
253.00,191,124,50,87,64
253.00,0,144,48,90,78
253.00,399,145,76,112,67
254.00,0,95,52,78,48
254.00,0,113,54,54,48
254.00,0,112,55,100,64
254.00,222,107,64,76,33
254.00,243,81,0,41,25
255.00,207,82,44,59,27
255.00,217,61,16,16,10
255.00,245,0,0,75,0
255.00,269,0,0,75,0
256.00,0,0,0,101,0
256.00,0,0,0,48,0
256.00,0,0,0,0,0
256.00,0,0,0,20,0
256.00,0,0,0,91,0
257.00,0,0,5,93,0
257.00,0,0,29,105,0
257.00,0,0,9,110,54
257.00,0,0,47,93,64
257.00,0,0,34,97,61
258.00,0,0,11,50,47
258.00,66,0,41,86,74
258.00,0,0,32,116,66
259.00,0,0,60,131,69
259.00,0,0,49,112,64
259.00,0,0,33,112,65
259.00,677,29,53,144,65
259.00,65,0,86,159,80
260.00,48,0,50,89,46
260.00,147,442,28,86,60
260.00,554,109,37,99,55
260.00,591,141,9,61,52
260.00,101,0,13,63,26
261.00,3,0,50,87,54
261.00,18,0,46,90,54
261.00,18,0,20,82,37
261.00,0,0,10,95,30
261.00,0,0,0,71,48
261.00,0,0,0,65,0
262.00,1136,215,47,143,0
262.00,1129,1229,53,128,0
262.00,1191,1360,50,105,0
262.00,1223,1376,58,142,0
262.00,1209,1360,66,162,0
262.00,1216,1458,99,173,14
262.00,1218,1463,84,150,0
263.00,1251,1526,51,117,0
263.00,1346,1771,81,138,0
263.00,1430,1914,157,193,70
263.00,1274,1520,159,161,50
263.00,0,903,1,48,16
263.00,161,988,3,95,43
264.00,0,734,48,97,70
264.00,26,785,47,120,72
264.00,70,807,43,52,42
264.00,0,656,0,32,39
264.00,327,922,26,74,80
264.00,0,234,61,112,93
265.00,111,171,31,69,80
265.00,162,112,30,46,59
265.00,128,59,38,71,65
265.00,0,0,51,48,90
265.00,384,129,57,132,87
265.00,0,0,18,55,75
266.00,0,0,28,27,58
266.00,284,38,23,79,79
266.00,0,0,51,98,83
266.00,175,33,80,111,84
266.00,0,0,129,131,74
266.00,0,0,0,23,43
266.00,226,0,330,122,80
267.00,0,0,0,98,80
267.00,0,0,112,53,41
267.00,37,0,26,342,89
267.00,0,0,39,99,76
267.00,0,0,171,207,64
267.00,0,0,6,0,63
268.00,0,0,37,0,74
268.00,0,0,0,251,55
268.00,0,0,39,351,87
268.00,0,0,30,31,66
268.00,33,0,15,257,39
269.00,0,0,0,28,38
269.00,732,45,28,80,80
269.00,0,0,28,51,59
269.00,0,0,0,67,32
270.00,128,0,256,28,54
270.00,0,0,0,59,80
270.00,75,0,186,50,67
270.00,16,0,99,64,47
270.00,0,0,0,16,36
270.00,0,0,53,91,57
271.00,184,0,0,23,54
271.00,490,5,125,160,167
271.00,542,0,0,0,0
271.00,432,0,0,0,0
271.00,223,0,0,0,0
271.00,48,0,144,0,0
272.00,247,0,0,19,33
272.00,0,0,0,6,49
272.00,0,0,0,20,49
272.00,761,58,0,0,17
272.00,869,64,11,64,61
272.00,0,0,0,6,16
273.00,0,0,1,42,60
273.00,0,0,1,3,32
273.00,790,51,0,21,36
273.00,703,37,0,27,48
273.00,16,0,0,24,29
273.00,232,0,99,88,56
274.00,0,0,0,26,2
274.00,651,6,156,0,0
274.00,33,0,0,38,44
274.00,0,0,4,19,34
274.00,542,6,0,88,47
274.00,574,0,0,0,0
275.00,0,0,0,0,0
275.00,0,0,0,0,0
275.00,411,0,0,0,0
275.00,1013,98,0,0,0
275.00,304,0,0,0,0
275.00,0,0,0,0,0
276.00,143,0,0,0,0
276.00,403,0,0,0,0
276.00,656,19,0,0,0
276.00,186,0,0,0,0
276.00,0,0,0,0,0
276.00,710,35,0,0,0
277.00,0,0,0,0,0
277.00,0,0,0,0,0
277.00,726,41,0,0,0
277.00,0,0,0,0,0
277.00,0,0,35,88,91
277.00,0,0,7,63,61
278.00,1325,169,0,47,74
278.00,815,65,0,0,0
278.00,0,0,17,80,81
278.00,1489,218,28,74,78
278.00,0,0,27,58,48
279.00,149,0,42,77,75
279.00,233,0,13,82,69
279.00,674,34,40,83,65
279.00,0,0,57,142,90
279.00,0,0,0,81,69
280.00,0,0,63,98,77
280.00,0,0,51,89,75
280.00,0,0,27,66,64
281.00,368,0,64,71,63
281.00,1231,175,9,90,82
281.00,1232,126,32,48,31
281.00,39,0,26,111,77
281.00,0,0,55,158,85
282.00,89,0,33,79,62
282.00,923,121,37,91,93
282.00,1455,226,23,80,61
282.00,128,0,22,107,63
282.00,965,119,48,49,80
282.00,0,0,61,53,76
283.00,0,0,37,76,61
283.00,464,0,49,48,55
283.00,681,69,29,48,50
283.00,0,0,67,100,80
283.00,1139,271,59,79,77
284.00,0,0,53,83,75
284.00,967,76,91,123,83
284.00,145,0,42,83,88
284.00,0,0,37,76,66
284.00,930,121,33,53,62
285.00,0,0,15,17,45
285.00,1131,151,0,32,15
285.00,0,0,0,16,23
285.00,69,0,1,54,34
285.00,786,144,11,48,48
285.00,0,0,97,29,50
286.00,0,0,0,0,32
286.00,540,25,0,4,27
286.00,560,21,11,32,45
286.00,0,0,42,55,55
286.00,851,112,20,4,55
287.00,0,0,0,46,37
287.00,313,16,0,37,18
287.00,223,0,0,31,16
287.00,0,0,15,81,34
287.00,884,84,14,37,48
288.00,0,0,0,0,6
288.00,1041,143,0,0,0
288.00,0,0,0,0,0
288.00,163,0,0,0,0
288.00,511,32,0,0,0
289.00,0,0,0,0,2
289.00,0,0,0,0,9
289.00,274,0,0,0,0
289.00,1040,120,0,0,0
289.00,1839,285,0,0,0
289.00,2642,462,0,0,0
290.00,2900,501,0,0,0
290.00,590,32,0,0,0
290.00,400,0,0,0,0
290.00,858,70,0,0,0
290.00,1185,158,0,0,0
291.00,469,0,0,0,0
291.00,400,0,0,0,0
291.00,1070,130,0,0,0
291.00,1004,109,0,0,0
291.00,1023,115,0,0,16
292.00,1229,197,0,0,16
292.00,479,21,0,0,0
293.00,0,0,0,0,0
293.00,676,718,0,0,0
293.00,0,0,0,0,0
293.00,0,0,0,0,0
293.00,23,97,0,0,14
294.00,477,465,0,0,2
294.00,0,0,0,0,0
294.00,0,0,0,0,12
294.00,0,0,41,9,37
294.00,0,0,0,41,31
295.00,0,0,49,48,30
295.00,0,0,16,48,41
295.00,0,0,69,55,65
295.00,0,0,0,13,0
295.00,0,0,0,0,0
296.00,0,29,0,0,0
296.00,2,65,0,0,0
296.00,0,16,0,0,0
296.00,0,35,0,0,0
296.00,0,65,0,0,0
297.00,0,48,0,0,0
297.00,0,0,0,0,0
297.00,1,54,0,0,0
297.00,64,178,0,0,0
297.00,45,190,0,75,0
297.00,208,603,0,0,0
298.00,0,65,0,0,0
298.00,0,119,0,0,0
298.00,0,152,0,0,0
298.00,0,141,0,0,0
298.00,0,0,0,0,0
298.00,256,662,0,0,0
299.00,0,0,0,0,0
299.00,64,173,0,0,0
299.00,78,440,0,0,0
299.00,55,261,0,0,0
299.00,0,0,0,0,0
299.00,0,0,0,0,0
300.00,0,28,0,0,0
300.00,0,16,0,0,0
300.00,227,650,0,0,0
300.00,0,0,0,0,0
300.00,114,367,0,0,0
300.00,0,0,0,0,0
301.00,243,686,0,0,0
301.00,229,599,0,0,0
301.00,0,0,0,0,0
301.00,48,225,0,0,0
301.00,115,320,0,0,0
301.00,0,0,0,0,0
302.00,185,371,0,0,0
302.00,0,0,0,0,0
302.00,0,86,0,0,0
302.00,171,442,0,0,0
302.00,0,0,0,0,0
302.00,0,0,0,0,0
302.00,133,299,0,0,0
303.00,0,57,0,0,0
303.00,0,0,0,0,0
303.00,249,478,0,0,0
303.00,0,0,0,0,0
304.00,238,299,0,0,0
304.00,0,0,0,0,0
304.00,0,0,0,0,0
304.00,0,0,0,0,0
304.00,0,0,0,0,0
305.00,0,0,0,119,0
305.00,0,0,0,0,0
305.00,42,0,0,0,0
305.00,57,0,0,0,0
305.00,59,0,0,0,0
305.00,0,0,0,0,0
306.00,0,0,0,0,0
306.00,137,0,0,0,0
306.00,0,0,0,0,0
306.00,15,0,0,0,0
306.00,0,25,0,0,0
306.00,0,0,0,0,0
306.00,101,148,0,0,0
307.00,0,0,0,0,0
307.00,0,6,0,0,0
307.00,89,189,0,0,0
307.00,0,0,0,0,0
307.00,115,266,0,0,0
307.00,0,0,0,0,0
308.00,0,0,0,0,0
308.00,0,0,0,0,0
308.00,0,0,0,6,0
308.00,0,20,37,0,0
308.00,0,0,0,0,0
308.00,0,0,0,0,0
309.00,92,151,0,0,0
309.00,0,0,0,0,0
309.00,0,17,0,0,0
309.00,78,172,0,0,0
309.00,259,206,3382,3265,3263
309.00,0,0,462,453,418
310.00,0,0,1205,1188,1217
310.00,0,0,0,0,0
310.00,70,119,0,0,0
310.00,32,47,0,0,0
310.00,0,0,0,0,0
310.00,208,166,22,26,16
311.00,76,26,11,0,85
311.00,0,0,9,36,0
311.00,0,0,0,0,0
311.00,79,29,0,0,0
311.00,263,203,0,0,0
311.00,0,0,0,0,0
312.00,59,48,0,0,0
312.00,246,176,0,0,0
312.00,27,7,0,0,0
312.00,0,0,0,0,0
312.00,0,0,0,0,0
312.00,43,43,0,0,0
313.00,0,0,0,0,0
313.00,201,143,0,0,0
313.00,240,176,0,0,0
313.00,0,0,0,0,0
313.00,17,12,0,0,0
313.00,0,0,0,0,0
314.00,0,0,0,0,0
314.00,57,27,0,0,0
315.00,0,0,0,0,0
315.00,0,0,0,0,0
315.00,0,0,0,0,0
315.00,70,57,0,0,0
315.00,231,182,0,0,0
315.00,35,26,0,0,0
316.00,71,47,0,0,0
316.00,0,0,0,0,0
316.00,0,0,0,0,0
